Employee_ID,Age,Gender,Marital_Status,Education_Level,Department,Job_Title,Hire_Date,Years_at_Company,Years_in_Current_Role,Contract_Type,TechniqueSkill,RemoteWork,Evaluation_Period,Performance_Score,ProjectType,ProjectSuccessRate,Salary,Promotion_Within_Last_2_Years,Training_Recommendation,EmpEnvironmentSatisfaction,EmpJobSatisfaction,BurnoutRiskLevel,Attrition
E0134,24,Male,Married,Master,Sales,Account Manager,11/6/2012,13,14,Full-time,"AWS, Kubernetes, Vue.js",Yes,Q1/2025,4.1,DevOps Automation,47.1,60,No,No,1,1,Medium,No
E0135,34,Female,Married,Bachelor,QA,QA Engineer,11/22/2013,12,12,Full-time,"Vue.js, AWS, Docker",No,Q1/2025,3.4,Cloud Migration,79.2,40,No,Yes,4,4,Low,No
E0136,30,Female,Single,Bachelor,Marketing,Content Specialist,2/13/2010,15,17,Full-time,"Azure, Java",No,Q1/2025,3.9,DevOps Automation,59.3,40,No,No,3,4,Medium,No
E0137,28,Female,Married,Bachelor,Finance,Accountant,9/5/2019,6,8,Full-time,"Azure, C#, GCP, Angular, Java",No,Q1/2025,3.9,Cybersecurity Implementation,51.5,31,Yes,No,3,2,Medium,No
E0138,25,Male,Single,Bachelor,HR,Recruiter,11/24/2023,2,5,Full-time,"AWS, C#, Kubernetes",Yes,Q1/2025,3.2,Web Application Development,81.9,16,Yes,Yes,3,1,Low,No
E0139,37,Male,Single,Bachelor,QA,Test Analyst,5/20/2011,14,17,Full-time,"SQL, Kubernetes, NoSQL, C#, Java",Yes,Q1/2025,2.3,Data Analytics Platform,80.2,38,No,Yes,5,3,Low,Yes
E0140,32,Male,Married,Master,Finance,Finance Manager,12/17/2012,13,16,Full-time,"NoSQL, AWS, Vue.js, SQL",No,Q1/2025,2.9,Cybersecurity Implementation,83.8,61,Yes,Yes,2,3,High,Yes
E0141,28,Male,Single,Master,IT,IT Support,1/30/2019,6,9,Contractor,"React, SQL, Azure",No,Q1/2025,2.5,Cloud Migration,44.2,28,No,Yes,2,2,Medium,No
E0142,37,Female,Married,Bachelor,HR,Recruiter,9/24/2014,11,14,Full-time,"AWS, GCP, Java, C#",No,Q1/2025,5.0,Data Analytics Platform,86.7,39,No,No,2,2,Low,Yes
E0143,27,Male,Single,Master,Marketing,Digital Marketer,6/6/2012,13,16,Full-time,"GCP, Docker, SQL, Kubernetes",Yes,Q1/2025,4.7,Mobile App Design,66.4,58,No,No,3,4,High,No
E0144,24,Male,Single,Master,QA,QA Engineer,11/25/2018,7,7,Full-time,"Java, AWS, Docker, React",No,Q1/2025,4.4,Data Analytics Platform,51.1,31,No,No,3,5,Medium,No
E0145,23,Female,Single,Bachelor,QA,QA Engineer,4/22/2020,5,7,Full-time,"Python, Java, C#, Kubernetes, Azure",Yes,Q1/2025,4.1,Cloud Migration,86.5,24,No,No,3,1,Medium,No
E0146,26,Male,Single,Master,HR,HR Executive,12/19/2010,15,15,Full-time,"Docker, GCP, Java",No,Q1/2025,4.3,Web Application Development,68.4,43,No,No,2,5,Medium,No
E0147,38,Male,Married,Master,Marketing,Business Analyst,6/30/2024,1,3,Full-time,"Docker, Java, SQL",Yes,Q1/2025,3.8,Cloud Migration,85.3,11,No,Yes,2,2,Low,Yes
E0148,38,Female,Married,Bachelor,Sales,Sales Executive,3/19/2017,8,10,Contractor,"React, Java, SQL, C#, GCP",Yes,Q1/2025,4.4,Mobile App Design,59.9,20,No,No,2,3,Medium,Yes
E0149,27,Male,Married,Master,Sales,Sales Executive,1/2/2024,1,2,Full-time,"SQL, Docker, Angular",No,Q1/2025,3.2,Mobile App Design,72.8,9,No,Yes,5,1,Medium,No
E0150,25,Female,Divorced,Master,HR,Recruiter,2/23/2021,4,4,Full-time,"NoSQL, Kubernetes, Java",Yes,Q1/2025,4.0,Data Analytics Platform,66.0,17,Yes,No,1,4,Medium,No
E0151,33,Female,Married,Bachelor,QA,Test Analyst,7/4/2015,10,12,Full-time,"Angular, Java, NoSQL",Yes,Q1/2025,2.8,DevOps Automation,37.2,46,No,Yes,1,3,Medium,No
E0152,32,Female,Married,College,IT,IT Support,10/23/2011,14,15,Full-time,"Angular, GCP",No,Q1/2025,3.7,API Development,55.2,42,No,No,1,2,Low,No
E0153,26,Male,Married,Master,Sales,Sales Executive,5/23/2019,6,8,Full-time,"SQL, Java, Python, Vue.js",No,Q1/2025,4.3,Data Analytics Platform,81.0,25,No,No,1,4,Low,No
E0154,26,Male,Single,Bachelor,Sales,Sales Executive,4/14/2023,2,5,Full-time,"React, SQL",Yes,Q1/2025,4.1,Cybersecurity Implementation,42.2,13,No,No,4,2,Low,No
E0155,31,Female,Single,Master,QA,Test Analyst,10/27/2022,3,4,Full-time,"SQL, Vue.js, Angular, Java, NoSQL",Yes,Q1/2025,3.4,Cybersecurity Implementation,84.9,16,No,Yes,4,1,High,No
E0156,23,Female,Married,Bachelor,IT,IT Support,7/14/2010,15,17,Full-time,"Azure, Angular, NoSQL, React",Yes,Q1/2025,4.1,Cybersecurity Implementation,61.6,51,Yes,No,4,1,Low,No
E0157,29,Male,Married,Master,Sales,Sales Executive,3/13/2020,5,8,Full-time,"Java, React, AWS, SQL",Yes,Q1/2025,3.9,Data Analytics Platform,74.7,25,Yes,No,2,5,Low,No
E0158,33,Female,Single,Master,Finance,Accountant,11/16/2010,15,16,Full-time,"Java, Azure, SQL, Python, Docker",No,Q1/2025,4.0,Data Analytics Platform,94.0,44,No,No,4,3,Low,No
E0159,31,Male,Single,Bachelor,Finance,Accountant,9/4/2021,4,7,Full-time,"Kubernetes, Vue.js, Docker, Java, AWS",Yes,Q1/2025,5.0,Data Analytics Platform,94.7,13,No,No,1,1,Low,No
E0160,22,Female,Married,Bachelor,IT,DevOps Engineer,5/3/2018,7,7,Full-time,"Vue.js, Docker, AWS",Yes,Q1/2025,3.6,Cloud Migration,59.0,31,No,No,4,5,Medium,No
E0161,26,Male,Single,Master,HR,HR Executive,4/5/2022,3,6,Full-time,"C#, React, Docker",Yes,Q1/2025,2.5,API Development,60.1,20,No,Yes,2,4,Medium,No
E0162,38,Male,Married,Master,IT,Software Engineer,12/7/2019,6,9,Full-time,"SQL, Docker, Kubernetes, Python, NoSQL",No,Q1/2025,3.1,Cybersecurity Implementation,77.9,23,No,Yes,4,2,Low,Yes
E0163,26,Female,Single,Bachelor,Marketing,Business Analyst,6/18/2020,5,8,Full-time,"Docker, C#, NoSQL, React",No,Q1/2025,3.8,AI/ML Model Deployment,64.8,34,No,No,3,4,Medium,No
E0164,37,Male,Married,Bachelor,Marketing,Digital Marketer,12/29/2022,3,6,Full-time,"Python, Angular, NoSQL",No,Q1/2025,2.9,Cybersecurity Implementation,42.0,13,Yes,Yes,2,3,Medium,Yes
E0165,31,Female,Married,Master,HR,Recruiter,4/30/2015,10,11,Contractor,"C#, React, Azure",Yes,Q1/2025,3.6,DevOps Automation,91.7,38,No,No,5,2,Medium,No
E0166,29,Female,Divorced,Bachelor,HR,Recruiter,6/13/2020,5,8,Full-time,"Azure, React, Python",Yes,Q1/2025,3.5,Cybersecurity Implementation,50.7,33,No,No,2,3,Low,No
E0167,24,Male,Married,Bachelor,IT,System Admin,4/22/2018,7,8,Full-time,"Azure, Java, Vue.js, Angular, GCP",Yes,Q1/2025,3.3,Web Application Development,82.0,33,No,Yes,5,5,Medium,No
E0168,27,Male,Married,Bachelor,Sales,Account Manager,4/4/2015,10,11,Full-time,"SQL, Azure",Yes,Q1/2025,4.8,Cloud Migration,67.8,82,No,No,5,2,Medium,No
E0169,30,Male,Single,Bachelor,IT,DevOps Engineer,1/29/2011,14,15,Contractor,"GCP, Java, NoSQL",No,Q1/2025,3.2,Web Application Development,79.0,43,No,Yes,2,1,Low,No
E0170,25,Female,Married,College,Marketing,Business Analyst,2/5/2024,1,1,Contractor,"Kubernetes, Docker, Vue.js, AWS, SQL",Yes,Q1/2025,3.2,Cloud Migration,71.5,12,Yes,Yes,1,3,Low,No
E0171,37,Male,Single,Bachelor,Marketing,Content Specialist,9/9/2014,11,13,Full-time,"Vue.js, Azure",No,Q1/2025,3.5,Mobile App Design,87.6,36,No,No,4,2,Low,Yes
E0172,35,Male,Divorced,Bachelor,Finance,Finance Manager,6/19/2018,7,8,Full-time,"React, Java, Python, Docker",Yes,Q1/2025,4.2,AI/ML Model Deployment,41.0,39,Yes,No,1,3,Medium,No
E0173,24,Female,Single,College,HR,HR Executive,12/20/2018,7,10,Contractor,"Java, Angular, Docker, Kubernetes, Azure",No,Q1/2025,3.4,Mobile App Design,43.8,21,No,Yes,4,3,Low,No
E0174,43,Male,Single,Bachelor,Sales,Sales Executive,5/8/2018,7,9,Full-time,"Java, GCP",Yes,Q1/2025,4.3,AI/ML Model Deployment,77.2,29,No,No,4,5,Medium,Yes
E0175,25,Female,Married,Bachelor,Sales,Sales Executive,1/13/2019,6,9,Contractor,"AWS, Azure",No,Q1/2025,3.9,API Development,68.0,35,No,No,2,2,Medium,No
E0176,33,Male,Single,PhD,Marketing,Content Specialist,7/24/2010,15,15,Part-time,"Vue.js, SQL, Java, GCP",Yes,Q1/2025,3.4,Data Analytics Platform,92.2,52,No,Yes,1,5,Medium,No
E0177,32,Female,Single,Bachelor,Finance,Finance Manager,1/17/2011,14,15,Full-time,"Java, Azure",No,Q1/2025,3.6,DevOps Automation,83.7,77,No,No,4,5,Medium,No
E0178,35,Male,Single,Bachelor,Finance,Finance Manager,6/7/2013,12,14,Full-time,"Vue.js, SQL, React, Python, Kubernetes",No,Q1/2025,4.6,DevOps Automation,71.5,70,No,No,3,4,High,No
E0179,33,Female,Divorced,Bachelor,Sales,Account Manager,8/30/2015,10,12,Full-time,"Azure, GCP, Java, React, Kubernetes",Yes,Q1/2025,3.4,DevOps Automation,76.1,61,No,Yes,2,1,Low,No
E0180,22,Female,Single,Master,Finance,Accountant,5/29/2022,3,3,Full-time,"Python, React, NoSQL",Yes,Q1/2025,2.9,Data Analytics Platform,61.9,18,No,Yes,5,4,Medium,No
E0181,30,Male,Single,Bachelor,Finance,Financial Analyst,4/17/2022,3,6,Contractor,"Azure, AWS, Vue.js, GCP, C#",No,Q1/2025,4.3,Data Analytics Platform,49.3,13,No,No,2,5,Medium,No
E0182,29,Male,Single,Bachelor,HR,Recruiter,9/20/2013,12,12,Full-time,"NoSQL, GCP",Yes,Q1/2025,2.2,AI/ML Model Deployment,81.8,47,No,Yes,3,3,Low,No
E0183,28,Male,Single,Bachelor,Marketing,Digital Marketer,1/24/2016,9,9,Part-time,"Azure, Java, Python, AWS, Vue.js",Yes,Q1/2025,4.2,Data Analytics Platform,74.9,24,Yes,No,1,3,High,No
E0184,32,Female,Married,Bachelor,QA,Test Analyst,4/2/2013,12,15,Full-time,"Python, Azure, Docker",No,Q1/2025,5.0,AI/ML Model Deployment,53.6,43,No,No,3,3,High,No
E0185,30,Male,Married,Bachelor,Finance,Accountant,8/17/2011,14,14,Full-time,"GCP, AWS, NoSQL",No,Q1/2025,4.5,Data Analytics Platform,75.6,37,No,No,5,2,Low,No
E0186,24,Male,Married,Master,Finance,Accountant,9/19/2012,13,16,Part-time,"React, Vue.js",Yes,Q1/2025,3.9,Mobile App Design,82.2,52,No,No,3,3,Medium,No
E0187,27,Male,Single,College,QA,QA Engineer,3/29/2013,12,15,Part-time,"GCP, Docker",Yes,Q1/2025,3.5,Cloud Migration,93.5,40,No,No,3,4,High,No
E0188,28,Female,Divorced,Bachelor,QA,QA Engineer,11/10/2022,3,6,Full-time,"Vue.js, GCP, Python",Yes,Q1/2025,4.6,Cloud Migration,69.3,20,No,No,4,1,Low,No
E0189,22,Male,Single,Bachelor,Marketing,Digital Marketer,4/14/2013,12,15,Full-time,"SQL, Vue.js, Python",No,Q1/2025,3.1,AI/ML Model Deployment,58.7,51,Yes,Yes,2,2,Medium,No
E0190,28,Male,Single,Bachelor,Finance,Financial Analyst,9/20/2016,9,12,Full-time,"Angular, NoSQL",Yes,Q1/2025,3.9,Mobile App Design,36.8,21,No,No,3,4,Low,No
E0191,32,Male,Married,Master,Marketing,Content Specialist,7/4/2020,5,8,Full-time,"React, SQL, Python",Yes,Q1/2025,3.6,DevOps Automation,79.2,33,No,No,1,4,High,No
E0192,29,Male,Married,College,IT,Software Engineer,3/2/2016,9,10,Full-time,"Docker, Kubernetes",Yes,Q1/2025,4.5,Web Application Development,68.4,23,No,No,1,3,Low,No
E0193,26,Male,Married,Bachelor,QA,QA Engineer,2/21/2012,13,16,Part-time,"AWS, SQL",No,Q1/2025,3.4,API Development,72.6,42,No,Yes,2,3,Medium,No
E0194,35,Female,Single,Bachelor,HR,HR Executive,5/20/2015,10,13,Full-time,"SQL, Kubernetes, Vue.js",Yes,Q1/2025,4.1,API Development,72.1,44,No,No,2,1,Medium,No
E0195,28,Male,Married,Master,QA,QA Engineer,1/28/2020,5,6,Contractor,"Angular, Kubernetes, Python, Java",No,Q1/2025,3.7,DevOps Automation,89.5,32,No,No,1,1,High,No
E0196,24,Female,Single,Bachelor,QA,QA Engineer,11/22/2023,2,4,Full-time,"Azure, Angular, Java, Vue.js, NoSQL",Yes,Q1/2025,4.0,Web Application Development,73.3,17,No,No,4,4,Medium,No
E0197,34,Female,Single,Bachelor,IT,DevOps Engineer,7/18/2017,8,10,Full-time,"NoSQL, Azure, GCP, Kubernetes, C#",No,Q1/2025,3.7,Cloud Migration,36.6,35,No,No,1,4,Low,No
E0198,25,Male,Married,College,QA,QA Engineer,8/23/2018,7,7,Full-time,"Docker, GCP",No,Q1/2025,3.6,Mobile App Design,50.3,25,No,No,5,5,Low,No
E0199,27,Female,Single,Master,Marketing,Content Specialist,4/7/2012,13,16,Full-time,"React, Vue.js, Angular, Python",Yes,Q1/2025,4.4,Mobile App Design,72.0,36,Yes,No,4,5,Low,No
E0200,27,Female,Single,Bachelor,Marketing,Business Analyst,9/29/2021,4,5,Full-time,"Python, AWS, SQL, NoSQL, Java",No,Q1/2025,3.9,Cybersecurity Implementation,37.0,12,No,No,3,3,Medium,No
E0201,29,Female,Married,Bachelor,Finance,Finance Manager,3/3/2014,11,13,Full-time,"SQL, Kubernetes, Java, GCP",No,Q1/2025,4.0,DevOps Automation,63.1,58,No,No,3,5,Medium,No
E0202,22,Female,Single,Bachelor,HR,Recruiter,11/6/2014,11,14,Full-time,"React, Java, Docker",Yes,Q1/2025,5.0,API Development,86.4,54,No,No,5,1,Medium,No
E0203,26,Male,Married,PhD,HR,Recruiter,8/5/2019,6,9,Full-time,"AWS, Docker",No,Q1/2025,3.5,Cloud Migration,75.9,33,No,No,1,4,Medium,No
E0204,28,Female,Single,Master,Marketing,Business Analyst,8/8/2020,5,8,Full-time,"Docker, Vue.js, Angular, Kubernetes",No,Q1/2025,3.5,Data Analytics Platform,71.4,22,No,No,3,5,Medium,No
E0205,30,Male,Married,Bachelor,Sales,Sales Executive,4/8/2010,15,15,Full-time,"SQL, Java, Vue.js, AWS",Yes,Q1/2025,3.2,Mobile App Design,76.3,38,No,Yes,1,4,Low,No
E0206,33,Female,Single,Master,HR,Recruiter,2/6/2016,9,11,Full-time,"SQL, Angular",Yes,Q1/2025,3.5,DevOps Automation,58.6,20,Yes,No,5,2,Medium,No
E0207,27,Female,Single,Master,QA,Test Analyst,3/14/2012,13,14,Full-time,"Docker, NoSQL, GCP, Vue.js, AWS",Yes,Q1/2025,3.4,Cybersecurity Implementation,58.0,39,No,Yes,4,2,High,No
E0208,37,Female,Married,Master,Finance,Finance Manager,4/28/2012,13,16,Full-time,"Angular, Kubernetes, C#",No,Q1/2025,5.0,Cloud Migration,87.4,51,No,No,4,1,Low,Yes
E0209,28,Female,Single,Bachelor,Sales,Sales Executive,12/2/2014,11,14,Full-time,"Python, C#, Vue.js",Yes,Q1/2025,4.5,Web Application Development,16.8,39,No,No,3,1,Medium,No
E0210,25,Male,Single,Bachelor,IT,DevOps Engineer,5/4/2014,11,13,Full-time,"Java, Vue.js, React, GCP, SQL",Yes,Q1/2025,3.7,Web Application Development,80.4,46,No,No,1,1,Medium,No
E0211,31,Male,Married,Bachelor,Finance,Accountant,8/15/2017,8,8,Full-time,"Docker, Java, NoSQL, Angular",Yes,Q1/2025,4.1,DevOps Automation,91.9,35,No,No,4,4,Low,No
E0212,32,Female,Single,Bachelor,IT,DevOps Engineer,2/1/2023,2,2,Full-time,"React, GCP",No,Q1/2025,2.7,API Development,61.0,17,No,Yes,4,1,Medium,No
E0213,23,Male,Single,Bachelor,IT,Software Engineer,7/10/2012,13,16,Full-time,"AWS, Java, Azure, React",No,Q1/2025,3.9,Web Application Development,91.1,35,No,No,3,1,Low,No
E0214,26,Male,Single,Master,IT,Software Engineer,6/6/2017,8,9,Full-time,"Angular, GCP",Yes,Q1/2025,4.0,Web Application Development,82.9,27,No,No,1,4,Low,No
E0215,22,Male,Married,Master,Finance,Financial Analyst,5/15/2024,1,3,Full-time,"Python, AWS, SQL, C#",Yes,Q1/2025,3.6,API Development,77.3,10,No,Yes,3,2,Low,No
E0216,26,Female,Married,Bachelor,HR,Recruiter,5/9/2011,14,15,Full-time,"NoSQL, AWS",Yes,Q1/2025,3.3,Data Analytics Platform,90.3,52,Yes,Yes,1,2,Medium,No
E0217,28,Male,Single,Bachelor,QA,QA Engineer,1/24/2021,4,4,Full-time,"React, Vue.js",Yes,Q1/2025,3.4,Cloud Migration,93.0,18,No,Yes,3,4,Low,No
E0218,33,Male,Married,Master,QA,Test Analyst,12/18/2020,5,6,Part-time,"GCP, SQL, Vue.js",No,Q1/2025,4.4,DevOps Automation,71.0,33,No,No,5,1,Low,No
E0219,34,Female,Married,Master,HR,HR Executive,11/18/2011,14,15,Full-time,"SQL, Java",No,Q1/2025,4.2,Mobile App Design,39.3,37,No,No,1,5,Low,No
E0220,32,Female,Married,Bachelor,HR,Recruiter,5/15/2015,10,13,Full-time,"C#, Kubernetes, AWS, GCP",Yes,Q1/2025,4.0,Cybersecurity Implementation,79.7,46,No,No,5,2,Low,No
E0221,28,Male,Married,Bachelor,HR,Recruiter,11/2/2022,3,4,Full-time,"React, Java, Angular, Vue.js, NoSQL",Yes,Q1/2025,3.9,Mobile App Design,47.2,14,No,No,1,1,High,No
E0222,30,Male,Married,Bachelor,Sales,Account Manager,8/25/2013,12,13,Full-time,"Docker, GCP, NoSQL",Yes,Q1/2025,3.3,Data Analytics Platform,53.6,58,No,Yes,2,5,Low,No
E0223,29,Female,Single,Master,Finance,Accountant,3/3/2018,7,8,Full-time,"Java, AWS, GCP",Yes,Q1/2025,3.2,Cloud Migration,80.8,28,No,Yes,1,2,Low,No
E0224,29,Male,Single,Bachelor,Marketing,Content Specialist,2/24/2015,10,11,Full-time,"Python, React, NoSQL, C#, Azure",Yes,Q1/2025,4.4,Cloud Migration,90.9,60,No,No,2,5,High,No
E0225,30,Female,Married,College,QA,Test Analyst,9/15/2014,11,12,Full-time,"Kubernetes, C#, React, Docker, SQL",No,Q1/2025,3.5,Cloud Migration,42.6,43,No,No,4,5,Medium,No
E0226,43,Male,Single,Bachelor,HR,Recruiter,8/10/2022,3,4,Full-time,"Kubernetes, Azure, SQL",Yes,Q1/2025,3.2,Web Application Development,68.8,20,No,Yes,5,5,Medium,Yes
E0227,28,Female,Married,Bachelor,Finance,Financial Analyst,7/5/2013,12,13,Part-time,"React, Kubernetes, Docker, Vue.js, Java",Yes,Q1/2025,3.9,Cybersecurity Implementation,58.6,40,No,No,5,4,Low,No
E0228,32,Male,Married,College,Finance,Accountant,4/11/2023,2,4,Full-time,"SQL, Vue.js, Docker",Yes,Q1/2025,4.3,Data Analytics Platform,51.2,13,No,No,4,5,Low,No
E0229,23,Male,Married,Master,Marketing,Business Analyst,4/19/2024,1,4,Full-time,"Angular, NoSQL, Azure, Vue.js, Docker",No,Q1/2025,4.2,Web Application Development,71.9,10,No,Yes,2,1,Low,No
E0230,35,Male,Single,Bachelor,QA,QA Engineer,3/14/2023,2,3,Full-time,"NoSQL, Java",No,Q1/2025,3.8,API Development,37.9,13,No,No,3,1,Medium,No
E0231,22,Female,Married,Bachelor,QA,Test Analyst,6/30/2011,14,15,Contractor,"NoSQL, C#",No,Q1/2025,4.1,Cybersecurity Implementation,97.0,48,No,No,5,3,Low,No
E0232,37,Female,Married,Bachelor,Finance,Accountant,2/8/2017,8,8,Full-time,"C#, Java",No,Q1/2025,3.3,Mobile App Design,82.5,30,No,Yes,5,1,Medium,Yes
E0233,28,Male,Single,Bachelor,Finance,Finance Manager,10/21/2013,12,14,Full-time,"React, Azure, NoSQL, Kubernetes",No,Q1/2025,3.3,Data Analytics Platform,49.8,82,No,Yes,1,5,Low,No
E0234,26,Male,Married,Master,Sales,Account Manager,3/9/2012,13,14,Full-time,"Azure, Kubernetes, React, Vue.js, SQL",No,Q1/2025,4.1,Web Application Development,84.0,61,No,No,4,2,Medium,No
E0235,25,Male,Single,PhD,Finance,Finance Manager,5/19/2016,9,10,Full-time,"React, Angular, Java, Docker",No,Q1/2025,3.6,Cloud Migration,63.0,32,No,No,2,5,Low,No
E0236,25,Female,Married,Master,Marketing,Business Analyst,3/28/2021,4,4,Full-time,"Angular, React, SQL",Yes,Q1/2025,3.7,Cloud Migration,64.5,16,Yes,No,1,4,Medium,No
E0237,35,Female,Married,College,Marketing,Digital Marketer,5/30/2021,4,4,Full-time,"Kubernetes, C#, AWS, Angular",Yes,Q1/2025,3.6,AI/ML Model Deployment,50.7,15,No,No,4,5,Low,No
E0238,27,Male,Married,Master,Marketing,Content Specialist,12/19/2011,14,16,Full-time,"SQL, Python, NoSQL, React",Yes,Q1/2025,4.1,DevOps Automation,79.9,49,No,No,2,5,Low,No
E0239,27,Male,Divorced,Bachelor,HR,Recruiter,7/23/2022,3,5,Full-time,"Vue.js, Docker, Angular, Kubernetes",Yes,Q1/2025,3.7,API Development,84.3,12,No,No,2,5,Low,No
E0240,32,Male,Single,PhD,HR,Recruiter,6/15/2013,12,12,Full-time,"Kubernetes, C#, GCP, AWS, Azure",No,Q1/2025,3.6,Data Analytics Platform,65.2,35,No,No,5,1,Low,No
E0241,33,Female,Single,Master,Marketing,Business Analyst,5/11/2017,8,8,Full-time,"Angular, Vue.js, SQL, AWS",Yes,Q1/2025,4.4,AI/ML Model Deployment,60.1,34,No,No,5,2,Medium,No
E0242,33,Female,Married,PhD,Sales,Account Manager,6/18/2020,5,5,Full-time,"NoSQL, SQL, Kubernetes, Java, Docker",No,Q1/2025,5.0,Cloud Migration,40.0,42,No,No,3,4,Medium,No
E0243,25,Female,Married,College,HR,Recruiter,8/21/2015,10,10,Full-time,"SQL, Angular, Azure, Docker",Yes,Q1/2025,3.9,Web Application Development,82.1,39,No,No,1,2,Medium,No
E0244,26,Female,Married,Master,IT,DevOps Engineer,4/6/2011,14,14,Full-time,"Java, Kubernetes",Yes,Q1/2025,4.0,API Development,60.3,53,No,No,2,1,Medium,No
E0245,33,Female,Single,Bachelor,Sales,Account Manager,12/11/2020,5,8,Full-time,"Python, NoSQL, GCP",Yes,Q1/2025,5.0,Web Application Development,71.9,30,No,No,5,4,Low,No
E0246,25,Female,Married,Bachelor,Marketing,Business Analyst,10/15/2017,8,11,Full-time,"Vue.js, Kubernetes, AWS, React",No,Q1/2025,3.8,DevOps Automation,61.7,32,No,No,3,1,Low,No
E0247,27,Female,Married,Bachelor,Marketing,Business Analyst,9/10/2018,7,10,Full-time,"NoSQL, Kubernetes, Angular, Python, Docker",No,Q1/2025,3.9,DevOps Automation,76.5,29,No,No,5,4,Low,No
E0248,30,Male,Married,Bachelor,Marketing,Content Specialist,12/11/2019,6,7,Full-time,"AWS, Azure, GCP",Yes,Q1/2025,4.6,Mobile App Design,57.8,35,No,No,2,2,Low,No
E0249,22,Female,Married,Bachelor,Finance,Financial Analyst,12/11/2011,14,14,Full-time,"Python, AWS, NoSQL",Yes,Q1/2025,4.1,Data Analytics Platform,84.8,54,No,No,1,2,Low,No
E0250,32,Male,Single,Bachelor,Marketing,Digital Marketer,5/31/2017,8,9,Full-time,"Vue.js, Java",No,Q1/2025,4.0,Data Analytics Platform,65.3,33,No,No,5,4,Low,No
E0251,32,Female,Single,Bachelor,IT,Software Engineer,9/19/2022,3,5,Full-time,"React, SQL, Python, NoSQL, Kubernetes",No,Q1/2025,4.3,Web Application Development,84.0,14,No,No,3,3,Low,No
E0252,26,Female,Married,Bachelor,IT,System Admin,2/2/2016,9,11,Full-time,"Vue.js, Python, GCP",Yes,Q1/2025,3.7,Mobile App Design,57.4,32,Yes,No,3,5,Low,No
E0253,36,Female,Single,College,QA,Test Analyst,10/19/2013,12,13,Full-time,"NoSQL, Java, React, C#",Yes,Q1/2025,3.3,AI/ML Model Deployment,88.6,55,No,Yes,2,5,Medium,Yes
E0254,32,Male,Single,PhD,QA,Test Analyst,3/8/2016,9,11,Full-time,"SQL, Docker",Yes,Q1/2025,3.3,AI/ML Model Deployment,67.6,31,No,Yes,5,3,Medium,No
E0255,28,Female,Married,Bachelor,Sales,Account Manager,8/30/2019,6,6,Part-time,"Java, AWS, C#",Yes,Q1/2025,3.4,DevOps Automation,86.3,36,Yes,Yes,5,4,Medium,No
E0256,33,Female,Married,Bachelor,Finance,Accountant,4/13/2016,9,11,Full-time,"React, AWS, GCP, Kubernetes, SQL",Yes,Q1/2025,3.6,Mobile App Design,68.7,32,No,No,1,5,Medium,No
E0257,29,Male,Married,Bachelor,IT,DevOps Engineer,11/26/2016,9,11,Full-time,"Python, Azure",No,Q1/2025,3.6,Data Analytics Platform,71.0,20,No,No,5,1,Low,No
E0258,22,Female,Married,Master,IT,IT Support,6/5/2012,13,16,Full-time,"AWS, SQL, Docker, Vue.js",No,Q1/2025,3.5,AI/ML Model Deployment,96.6,39,Yes,No,3,1,High,No
E0259,35,Female,Single,Master,Finance,Financial Analyst,7/26/2018,7,8,Full-time,"Azure, GCP, C#",Yes,Q1/2025,3.2,DevOps Automation,83.4,20,No,Yes,4,1,Low,No
E0260,34,Male,Single,Bachelor,HR,Recruiter,12/21/2023,2,2,Contractor,"Vue.js, Docker, GCP, SQL",No,Q1/2025,5.0,Cybersecurity Implementation,83.2,18,No,No,3,3,High,No
E0261,22,Male,Single,Master,Sales,Sales Executive,8/19/2019,6,9,Full-time,"Python, Angular, React, GCP",No,Q1/2025,4.6,Cloud Migration,65.0,23,Yes,No,3,2,Low,No
E0262,29,Male,Married,Bachelor,Sales,Sales Executive,1/26/2017,8,10,Full-time,"SQL, Java, Vue.js",No,Q1/2025,4.2,API Development,87.3,34,No,No,1,5,Low,No
E0263,36,Female,Married,Bachelor,Marketing,Digital Marketer,11/1/2021,4,5,Part-time,"SQL, GCP, Azure",No,Q1/2025,3.9,Data Analytics Platform,87.9,13,Yes,No,5,5,Low,Yes
E0264,36,Female,Single,College,QA,Test Analyst,7/8/2010,15,17,Full-time,"React, Docker",Yes,Q1/2025,2.7,Cloud Migration,94.6,41,Yes,Yes,5,1,Medium,Yes
E0265,35,Male,Single,Bachelor,QA,QA Engineer,5/17/2016,9,9,Full-time,"Kubernetes, Docker, GCP",Yes,Q1/2025,3.2,Cybersecurity Implementation,68.5,31,No,Yes,4,3,Medium,No
E0266,37,Female,Single,Bachelor,Sales,Account Manager,11/3/2010,15,16,Full-time,"NoSQL, Angular",Yes,Q1/2025,4.1,Cloud Migration,74.4,60,Yes,No,2,2,Medium,Yes
E0267,31,Male,Married,College,QA,QA Engineer,12/21/2015,10,11,Contractor,"Angular, Python, Vue.js",No,Q1/2025,3.7,Web Application Development,51.8,41,Yes,No,2,5,Low,No
E0268,24,Female,Married,Bachelor,Finance,Finance Manager,11/13/2021,4,7,Full-time,"Docker, Azure",No,Q1/2025,4.2,Data Analytics Platform,80.3,25,Yes,No,2,5,Low,No
